Time (s)	Signal (V)
0.006372	0.496418
0.006373	0.593569
0.006374	0.679603
0.006375	0.756615
0.006376	0.826377
0.006377	0.891628
0.006378	0.953495
0.006379	1.015040
0.006380	1.077391
0.006381	1.142481
0.006382	1.210793
0.006383	1.283777
0.006384	1.362400
0.006385	1.446018
0.006386	1.534792
0.006387	1.627271
0.006388	1.719751
0.006389	1.808202
0.006390	1.888115
0.006391	1.952078
0.006392	1.991712
0.006393	1.994290
0.006394	1.948533
0.006395	1.842520
0.006396	1.663683
0.006397	1.401712
0.006398	1.053707
0.006399	0.621603
0.006400	0.120382
0.006401	-0.422405
0.006402	-0.964709
0.006403	-1.482202
0.006404	-1.835360
0.006405	-1.995829
0.006406	-1.913983
0.006407	-1.565497
0.006408	-0.966964
0.006409	-0.186698
0.006410	0.654631
0.006411	1.400101
0.006412	1.885698
0.006413	1.977373
0.006414	1.617766
0.006415	0.856827
0.006416	-0.139815
0.006417	-1.120343
0.006418	-1.808455
0.006419	-1.987290
0.006420	-1.575486
0.006421	-0.674224
0.006422	0.448568
0.006423	1.438285
0.006424	1.963033
0.006425	1.836075
0.006426	1.087702
0.006427	-0.032675
0.006428	-1.144349
0.006429	-1.865327
0.006430	-1.949751
0.006431	-1.374740
0.006432	-0.343622
0.006433	0.793027
0.006434	1.662878
0.006435	1.996384
0.006436	1.707184
0.006437	0.908383
0.006438	-0.142554
0.006439	-1.136132
0.006440	-1.804749
0.006441	-1.996473
0.006442	-1.693904
0.006443	-1.006276
0.006444	-0.116937
0.006445	0.769504
0.006446	1.479369
0.006447	1.899554
0.006448	1.989134
0.006449	1.770663
0.006450	1.311972
0.006451	0.705703
0.006452	0.046270
0.006453	-0.540662
0.006454	-1.088282
0.006455	-1.516841
0.006456	-1.808294
0.006457	-1.964412
0.006458	-2.000340
0.006459	-1.935250
0.006460	-1.794921
0.006461	-1.601264
0.006462	-1.375223
0.006463	-1.134521
0.006464	-0.891081
0.006465	-0.656501
0.006466	-0.435455
0.006467	-0.232776
0.006468	-0.049431
0.006469	0.114098
0.006470	0.258616
0.006471	0.385412
0.006472	0.496096
0.006473	0.593891
0.006474	0.679764
0.006475	0.756615
0.006476	0.826216
0.006477	0.891305
0.006478	0.953978
0.006479	1.015040
0.006480	1.077391
0.006481	1.142320
0.006482	1.210632
0.006483	1.284099
0.006484	1.362239
0.006485	1.446502
0.006486	1.534631
0.006487	1.626949
0.006488	1.719590
0.006489	1.808686
0.006490	1.888760
0.006491	1.952400
0.006492	1.991551
0.006493	1.994451
0.006494	1.948694
0.006495	1.842359
0.006496	1.663522
0.006497	1.402034
0.006498	1.053224
0.006499	0.621603
0.006500	0.120382
0.006501	-0.422244
0.006502	-0.964709
0.006503	-1.482524
0.006504	-1.835199
0.006505	-1.995668
0.006506	-1.914145
0.006507	-1.565819
0.006508	-0.966803
0.006509	-0.186537
0.006510	0.654470
0.006511	1.400584
0.006512	1.885698
0.006513	1.978017
0.006514	1.617605
0.006515	0.856988
0.006516	-0.139331
0.006517	-1.120504
0.006518	-1.808294
0.006519	-1.987451
0.006520	-1.575808
0.006521	-0.674868
0.006522	0.448890
0.006523	1.437963
0.006524	1.961744
0.006525	1.834947
0.006526	1.087380
0.006527	-0.033158
0.006528	-1.144671
0.006529	-1.865005
0.006530	-1.949912
0.006531	-1.374901
0.006532	-0.343460
0.006533	0.793188
0.006534	1.663039
0.006535	1.996384
0.006536	1.707667
0.006537	0.909028
0.006538	-0.142715
0.006539	-1.135810
0.006540	-1.805232
0.006541	-1.996151
0.006542	-1.694065
0.006543	-1.006276
0.006544	-0.117259
0.006545	0.769343
0.006546	1.479208
0.006547	1.899554
0.006548	1.988328
0.006549	1.769857
0.006550	1.311972
0.006551	0.705542
0.006552	0.046431
0.006553	-0.540339
0.006554	-1.087960
0.006555	-1.516519
0.006556	-1.808132
0.006557	-1.964412
0.006558	-1.999857
0.006559	-1.935411
0.006560	-1.794760
0.006561	-1.601425
0.006562	-1.375706
0.006563	-1.134521
0.006564	-0.891564
0.006565	-0.656824
0.006566	-0.435778
0.006567	-0.233260
0.006568	-0.049431
0.006569	0.114098
0.006570	0.258777
0.006571	0.385250
0.006572	0.496096
0.006573	0.593569
0.006574	0.679442
0.006575	0.756615
0.006576	0.826699
0.006577	0.891305
0.006578	0.953656
0.006579	1.015201
0.006580	1.077391
0.006581	1.142158
0.006582	1.210309
0.006583	1.283616
0.006584	1.362239
0.006585	1.446180
0.006586	1.535114
0.006587	1.626627
0.006588	1.719751
0.006589	1.808364
0.006590	1.888437
0.006591	1.952078
0.006592	1.991228
0.006593	1.994290
0.006594	1.948855
0.006595	1.842520
0.006596	1.663361
0.006597	1.401873
0.006598	1.053546
0.006599	0.621925
0.006600	0.120543
0.006601	-0.422083
0.006602	-0.964709
0.006603	-1.482202
0.006604	-1.834877
0.006605	-1.996151
0.006606	-1.914628
0.006607	-1.565497
0.006608	-0.967287
0.006609	-0.186859
0.006610	0.654309
0.006611	1.400423
0.006612	1.885376
0.006613	1.977373
0.006614	1.617927
0.006615	0.857150
0.006616	-0.139492
0.006617	-1.120988
0.006618	-1.808455
0.006619	-1.987451
0.006620	-1.575808
0.006621	-0.674546
0.006622	0.448568
0.006623	1.437963
0.006624	1.962067
0.006625	1.834947
0.006626	1.087541
0.006627	-0.032997
0.006628	-1.143543
0.006629	-1.864361
0.006630	-1.948945
0.006631	-1.375223
0.006632	-0.344105
0.006633	0.793188
0.006634	1.662716
0.006635	1.996384
0.006636	1.707828
0.006637	0.908867
0.006638	-0.142392
0.006639	-1.135649
0.006640	-1.804910
0.006641	-1.995990
0.006642	-1.693904
0.006643	-1.006276
0.006644	-0.117581
0.006645	0.769504
0.006646	1.478886
0.006647	1.899715
0.006648	1.989134
0.006649	1.770180
0.006650	1.311489
0.006651	0.705865
0.006652	0.045948
0.006653	-0.540017
0.006654	-1.088121
0.006655	-1.516680
0.006656	-1.808455
0.006657	-1.964734
0.006658	-2.000179
0.006659	-1.935250
0.006660	-1.795243
0.006661	-1.601586
0.006662	-1.375706
0.006663	-1.133877
0.006664	-0.891725
0.006665	-0.656824
0.006666	-0.435778
0.006667	-0.232937
0.006668	-0.049592
0.006669	0.114098
0.006670	0.258777
0.006671	0.385250
0.006672	0.496257
0.006673	0.593891
0.006674	0.679281
0.006675	0.756776
0.006676	0.826377
0.006677	0.890983
0.006678	0.953656
0.006679	1.015201
0.006680	1.077552
0.006681	1.141997
0.006682	1.210793
0.006683	1.283938
0.006684	1.362400
0.006685	1.446663
0.006686	1.535114
0.006687	1.627110
0.006688	1.719751
0.006689	1.808686
0.006690	1.888599
0.006691	1.952561
0.006692	1.991551
0.006693	1.993967
0.006694	1.948694
0.006695	1.842681
0.006696	1.663522
0.006697	1.401712
0.006698	1.053707
0.006699	0.621603
0.006700	0.120059
0.006701	-0.422405
0.006702	-0.964548
0.006703	-1.482041
0.006704	-1.834877
0.006705	-1.996151
0.006706	-1.913983
0.006707	-1.565980
0.006708	-0.967126
0.006709	-0.186698
0.006710	0.654309
0.006711	1.400423
0.006712	1.885860
0.006713	1.977856
0.006714	1.618088
0.006715	0.857311
0.006716	-0.139492
0.006717	-1.120343
0.006718	-1.808616
0.006719	-1.987934
0.006720	-1.576130
0.006721	-0.675029
0.006722	0.448568
0.006723	1.437479
0.006724	1.962067
0.006725	1.835109
0.006726	1.087380
0.006727	-0.032675
0.006728	-1.143543
0.006729	-1.864522
0.006730	-1.948784
0.006731	-1.374901
0.006732	-0.343460
0.006733	0.793349
0.006734	1.663039
0.006735	1.996384
0.006736	1.707828
0.006737	0.908545
0.006738	-0.142554
0.006739	-1.135810
0.006740	-1.804910
0.006741	-1.996473
0.006742	-1.694065
0.006743	-1.006598
0.006744	-0.117259
0.006745	0.769182
0.006746	1.479369
0.006747	1.899393
0.006748	1.989134
0.006749	1.769696
0.006750	1.312294
0.006751	0.705865
0.006752	0.046431
0.006753	-0.540017
0.006754	-1.088121
0.006755	-1.516680
0.006756	-1.808455
0.006757	-1.964734
0.006758	-2.000179
0.006759	-1.935573
0.006760	-1.794760
0.006761	-1.601586
0.006762	-1.375867
0.006763	-1.134682
0.006764	-0.891564
0.006765	-0.656985
0.006766	-0.435939
0.006767	-0.232776
0.006768	-0.049592
0.006769	0.114259
0.006770	0.258938
0.006771	0.385250
0.006772	0.496096
0.006773	0.593569
0.006774	0.679442
0.006775	0.756293
0.006776	0.826377
0.006777	0.891467
0.006778	0.953495
0.006779	1.015362
0.006780	1.077552
0.006781	1.142320
0.006782	1.210632
0.006783	1.283777
0.006784	1.362239
0.006785	1.446502
0.006786	1.534953
0.006787	1.626627
0.006788	1.719912
0.006789	1.808686
0.006790	1.888599
0.006791	1.952722
0.006792	1.990745
0.006793	1.994290
0.006794	1.949178
0.006795	1.842681
0.006796	1.663522
0.006797	1.402195
0.006798	1.053868
0.006799	0.621764
0.006800	0.120704
0.006801	-0.422405
0.006802	-0.964870
0.006803	-1.482685
0.006804	-1.835360
0.006805	-1.995990
0.006806	-1.914628
0.006807	-1.565819
0.006808	-0.967126
0.006809	-0.187182
0.006810	0.654309
0.006811	1.400423
0.006812	1.886182
0.006813	1.977856
0.006814	1.618410
0.006815	0.857472
0.006816	-0.139009
0.006817	-1.120666
0.006818	-1.808777
0.006819	-1.987934
0.006820	-1.576452
0.006821	-0.675513
0.006822	0.448407
0.006823	1.438124
0.006824	1.961422
0.006825	1.834786
0.006826	1.087541
0.006827	-0.032514
0.006828	-1.143543
0.006829	-1.863877
0.006830	-1.948784
0.006831	-1.374579
0.006832	-0.343944
0.006833	0.792865
0.006834	1.661911
0.006835	1.994934
0.006836	1.706862
0.006837	0.908545
0.006838	-0.142231
0.006839	-1.135649
0.006840	-1.804588
0.006841	-1.996151
0.006842	-1.694387
0.006843	-1.006437
0.006844	-0.117259
0.006845	0.769504
0.006846	1.478886
0.006847	1.899554
0.006848	1.988812
0.006849	1.770018
0.006850	1.311972
0.006851	0.706026
0.006852	0.046431
0.006853	-0.540178
0.006854	-1.087799
0.006855	-1.516357
0.006856	-1.807649
0.006857	-1.964573
0.006858	-2.000179
0.006859	-1.935734
0.006860	-1.794760
0.006861	-1.601586
0.006862	-1.375545
0.006863	-1.134521
0.006864	-0.891564
0.006865	-0.656985
0.006866	-0.435778
0.006867	-0.233260
0.006868	-0.049431
0.006869	0.113776
0.006870	0.258455
0.006871	0.385089
0.006872	0.496418
0.006873	0.593891
0.006874	0.679603
0.006875	0.756776
0.006876	0.826377
0.006877	0.891628
0.006878	0.953495
0.006879	1.015201
0.006880	1.077713
0.006881	1.142158
0.006882	1.210632
0.006883	1.283777
0.006884	1.362723
0.006885	1.446180
0.006886	1.535114
0.006887	1.626627
0.006888	1.719429
0.006889	1.808686
0.006890	1.888599
0.006891	1.952722
0.006892	1.991390
0.006893	1.994128
0.006894	1.949016
0.006895	1.842520
0.006896	1.663844
0.006897	1.402195
0.006898	1.053868
0.006899	0.621925
0.006900	0.120704
0.006901	-0.422566
0.006902	-0.964387
0.006903	-1.482363
0.006904	-1.834877
0.006905	-1.995990
0.006906	-1.914306
0.006907	-1.565658
0.006908	-0.967609
0.006909	-0.187182
0.006910	0.654147
0.006911	1.400423
0.006912	1.886021
0.006913	1.977695
0.006914	1.618249
0.006915	0.857633
0.006916	-0.139331
0.006917	-1.120182
0.006918	-1.808777
0.006919	-1.987773
0.006920	-1.576614
0.006921	-0.675674
0.006922	0.448407
0.006923	1.438124
0.006924	1.962550
0.006925	1.835592
0.006926	1.088024
0.006927	-0.032353
0.006928	-1.143543
0.006929	-1.864039
0.006930	-1.949106
0.006931	-1.375062
0.006932	-0.343944
0.006933	0.792221
0.006934	1.661750
0.006935	1.995417
0.006936	1.706862
0.006937	0.908545
0.006938	-0.142392
0.006939	-1.135005
0.006940	-1.803621
0.006941	-1.995507
0.006942	-1.693904
0.006943	-1.006437
0.006944	-0.117420
0.006945	0.768699
0.006946	1.479208
0.006947	1.899554
0.006948	1.989134
0.006949	1.770341
0.006950	1.312133
0.006951	0.706026
0.006952	0.046431
0.006953	-0.540017
0.006954	-1.088443
0.006955	-1.516357
0.006956	-1.808616
0.006957	-1.964734
0.006958	-2.000179
0.006959	-1.935734
0.006960	-1.794760
0.006961	-1.601586
0.006962	-1.375706
0.006963	-1.134682
0.006964	-0.891725
0.006965	-0.656662
0.006966	-0.435778
0.006967	-0.232937
0.006968	-0.049270
0.006969	0.113937
0.006970	0.258777
0.006971	0.385250
0.006972	0.496257
0.006973	0.593891
0.006974	0.679603
0.006975	0.756776
0.006976	0.826216
0.006977	0.891628
0.006978	0.953817
0.006979	1.015362
0.006980	1.077230
0.006981	1.141997
0.006982	1.210471
0.006983	1.283777
0.006984	1.362400
0.006985	1.446341
0.006986	1.535436
0.006987	1.627271
0.006988	1.719751
0.006989	1.808364
0.006990	1.888599
0.006991	1.953044
0.006992	1.992034
0.006993	1.994451
0.006994	1.949016
0.006995	1.842681
0.006996	1.663200
0.006997	1.402034
0.006998	1.054030
0.006999	0.621442
0.007000	0.120704
0.007001	-0.422405
0.007002	-0.964548
0.007003	-1.482202
0.007004	-1.834716
0.007005	-1.995990
0.007006	-1.914145
0.007007	-1.566141
0.007008	-0.967609
0.007009	-0.187020
0.007010	0.653986
0.007011	1.400101
0.007012	1.885698
0.007013	1.978017
0.007014	1.618410
0.007015	0.857472
0.007016	-0.139009
0.007017	-1.120343
0.007018	-1.808616
0.007019	-1.987773
0.007020	-1.576775
0.007021	-0.675513
0.007022	0.448245
0.007023	1.438124
0.007024	1.962389
0.007025	1.835592
0.007026	1.087702
0.007027	-0.032192
0.007028	-1.144027
0.007029	-1.864522
0.007030	-1.949428
0.007031	-1.375062
0.007032	-0.344105
0.007033	0.792221
0.007034	1.662072
0.007035	1.995417
0.007036	1.706701
0.007037	0.908706
0.007038	-0.141909
0.007039	-1.134843
0.007040	-1.803782
0.007041	-1.995184
0.007042	-1.692776
0.007043	-1.006115
0.007044	-0.117581
0.007045	0.768376
0.007046	1.478724
0.007047	1.899393
0.007048	1.989134
0.007049	1.770341
0.007050	1.312133
0.007051	0.706026
0.007052	0.046270
0.007053	-0.540017
0.007054	-1.087960
0.007055	-1.516680
0.007056	-1.808455
0.007057	-1.964734
0.007058	-2.000179
0.007059	-1.935734
0.007060	-1.794760
0.007061	-1.601425
0.007062	-1.375706
0.007063	-1.134682
0.007064	-0.891725
0.007065	-0.656662
0.007066	-0.435617
0.007067	-0.233260
0.007068	-0.049431
0.007069	0.113776
0.007070	0.258616
0.007071	0.385412
0.007072	0.496740
0.007073	0.593730
0.007074	0.679764
0.007075	0.756615
0.007076	0.826216
0.007077	0.891144
0.007078	0.953978
0.007079	1.014879
0.007080	1.077552
0.007081	1.141836
0.007082	1.210793
0.007083	1.283777
0.007084	1.362239
0.007085	1.446341
0.007086	1.535275
0.007087	1.627110
0.007088	1.719751
0.007089	1.808364
0.007090	1.888599
0.007091	1.952561
0.007092	1.991228
0.007093	1.994451
0.007094	1.948855
0.007095	1.843003
0.007096	1.663844
0.007097	1.402034
0.007098	1.054352
0.007099	0.622247
0.007100	0.120543
0.007101	-0.421922
0.007102	-0.964064
0.007103	-1.482202
0.007104	-1.834716
0.007105	-1.995990
0.007106	-1.914628
0.007107	-1.566141
0.007108	-0.967609
0.007109	-0.187504
0.007110	0.653825
0.007111	1.400262
0.007112	1.886021
0.007113	1.977695
0.007114	1.618893
0.007115	0.857794
0.007116	-0.138848
0.007117	-1.120021
0.007118	-1.808616
0.007119	-1.987934
0.007120	-1.576775
0.007121	-0.675835
0.007122	0.448245
0.007123	1.437802
0.007124	1.962872
0.007125	1.835431
0.007126	1.088024
0.007127	-0.032353
0.007128	-1.143705
0.007129	-1.864522
0.007130	-1.949751
0.007131	-1.375223
0.007132	-0.344266
0.007133	0.792704
0.007134	1.662716
0.007135	1.996384
0.007136	1.706701
0.007137	0.908706
0.007138	-0.141748
0.007139	-1.134843
0.007140	-1.803621
0.007141	-1.995184
0.007142	-1.693420
0.007143	-1.005954
0.007144	-0.117742
0.007145	0.768699
0.007146	1.478080
0.007147	1.898265
0.007148	1.988167
0.007149	1.770180
0.007150	1.311972
0.007151	0.706187
0.007152	0.046753
0.007153	-0.540178
0.007154	-1.087960
0.007155	-1.516680
0.007156	-1.808777
0.007157	-1.964895
0.007158	-2.000501
0.007159	-1.935895
0.007160	-1.794760
0.007161	-1.602069
0.007162	-1.376029
0.007163	-1.134682
0.007164	-0.891886
0.007165	-0.657146
0.007166	-0.435778
0.007167	-0.232776
0.007168	-0.049753
0.007169	0.113937
0.007170	0.258294
0.007171	0.384928
0.007172	0.496096
0.007173	0.593891
0.007174	0.679925
0.007175	0.756776
0.007176	0.826377
0.007177	0.891628
0.007178	0.953817
0.007179	1.015524
0.007180	1.077552
0.007181	1.142481
0.007182	1.210632
0.007183	1.284260
0.007184	1.362562
0.007185	1.446180
0.007186	1.535275
0.007187	1.627271
0.007188	1.719912
0.007189	1.808686
0.007190	1.888599
0.007191	1.952400
0.007192	1.992034
0.007193	1.994451
0.007194	1.949178
0.007195	1.842681
0.007196	1.663844
0.007197	1.402357
0.007198	1.054352
0.007199	0.621764
0.007200	0.120543
0.007201	-0.422083
0.007202	-0.964548
0.007203	-1.482041
0.007204	-1.834716
0.007205	-1.995668
0.007206	-1.914306
0.007207	-1.565497
0.007208	-0.967609
0.007209	-0.187504
0.007210	0.653986
0.007211	1.400584
0.007212	1.886021
0.007213	1.977856
0.007214	1.618893
0.007215	0.857955
0.007216	-0.139170
0.007217	-1.119860
0.007218	-1.808455
0.007219	-1.988095
0.007220	-1.576775
0.007221	-0.675513
0.007222	0.447762
0.007223	1.437640
0.007224	1.962550
0.007225	1.835914
0.007226	1.088347
0.007227	-0.032031
0.007228	-1.143382
0.007229	-1.864361
0.007230	-1.949267
0.007231	-1.375545
0.007232	-0.344105
0.007233	0.792543
0.007234	1.662394
0.007235	1.995901
0.007236	1.707506
0.007237	0.908545
0.007238	-0.141909
0.007239	-1.134682
0.007240	-1.803782
0.007241	-1.995345
0.007242	-1.693259
0.007243	-1.006276
0.007244	-0.117903
0.007245	0.768376
0.007246	1.477919
0.007247	1.899071
0.007248	1.987845
0.007249	1.769374
0.007250	1.311650
0.007251	0.705542
0.007252	0.046592
0.007253	-0.539695
0.007254	-1.087960
0.007255	-1.517002
0.007256	-1.808777
0.007257	-1.965056
0.007258	-2.000662
0.007259	-1.935573
0.007260	-1.795082
0.007261	-1.601747
0.007262	-1.375867
0.007263	-1.134521
0.007264	-0.891886
0.007265	-0.656824
0.007266	-0.436261
0.007267	-0.233099
0.007268	-0.049431
0.007269	0.113615
0.007270	0.258455
0.007271	0.385412
0.007272	0.496257
0.007273	0.593730
0.007274	0.679281
0.007275	0.756937
0.007276	0.826538
0.007277	0.891628
0.007278	0.954139
0.007279	1.015201
0.007280	1.077069
0.007281	1.142481
0.007282	1.210471
0.007283	1.283777
0.007284	1.362723
0.007285	1.446180
0.007286	1.535114
0.007287	1.627271
0.007288	1.719912
0.007289	1.808686
0.007290	1.888760
0.007291	1.952722
0.007292	1.991551
0.007293	1.994773
0.007294	1.948855
0.007295	1.842842
0.007296	1.663683
0.007297	1.402357
0.007298	1.054191
0.007299	0.621925
0.007300	0.120865
0.007301	-0.421922
0.007302	-0.964548
0.007303	-1.482041
0.007304	-1.835038
0.007305	-1.995829
0.007306	-1.914306
0.007307	-1.566141
0.007308	-0.967448
0.007309	-0.187504
0.007310	0.653986
0.007311	1.400584
0.007312	1.886021
0.007313	1.977856
0.007314	1.618732
0.007315	0.857955
0.007316	-0.138687
0.007317	-1.119860
0.007318	-1.808777
0.007319	-1.987934
0.007320	-1.576775
0.007321	-0.676157
0.007322	0.448245
0.007323	1.437157
0.007324	1.962711
0.007325	1.835431
0.007326	1.088347
0.007327	-0.031869
0.007328	-1.143382
0.007329	-1.864361
0.007330	-1.949428
0.007331	-1.375384
0.007332	-0.344427
0.007333	0.792543
0.007334	1.662394
0.007335	1.995579
0.007336	1.707828
0.007337	0.909189
0.007338	-0.141748
0.007339	-1.135166
0.007340	-1.804266
0.007341	-1.995829
0.007342	-1.692776
0.007343	-1.006437
0.007344	-0.117581
0.007345	0.768376
0.007346	1.477919
0.007347	1.898588
0.007348	1.988167
0.007349	1.769535
0.007350	1.311650
0.007351	0.706187
0.007352	0.046915
0.007353	-0.539695
0.007354	-1.087154
0.007355	-1.515874
0.007356	-1.808294
0.007357	-1.964734
0.007358	-2.000501
0.007359	-1.935734
0.007360	-1.795082
0.007361	-1.601747
0.007362	-1.375867
0.007363	-1.134682
0.007364	-0.891725
0.007365	-0.657146
0.007366	-0.436261
0.007367	-0.232937
0.007368	-0.049592
0.007369	0.114098
0.007370	0.258133
0.007371	0.385412
0.007372	0.496418
0.007373	0.593730
0.007374	0.679764
0.007375	0.756454
0.007376	0.826377
0.007377	0.891467
0.007378	0.954139
0.007379	1.015524
0.007380	1.077391
0.007381	1.142320
0.007382	1.210793
0.007383	1.284260
0.007384	1.362400
0.007385	1.446824
0.007386	1.535114
0.007387	1.627110
0.007388	1.720395
0.007389	1.808847
0.007390	1.888760
0.007391	1.952883
0.007392	1.991712
0.007393	1.994451
0.007394	1.949016
0.007395	1.843003
0.007396	1.663683
0.007397	1.402518
0.007398	1.054191
0.007399	0.622086
0.007400	0.120543
0.007401	-0.421922
0.007402	-0.964387
0.007403	-1.481879
0.007404	-1.834877
0.007405	-1.995990
0.007406	-1.914467
0.007407	-1.565980
0.007408	-0.967770
0.007409	-0.187987
0.007410	0.653825
0.007411	1.399940
0.007412	1.885860
0.007413	1.978178
0.007414	1.618732
0.007415	0.857955
0.007416	-0.138687
0.007417	-1.120182
0.007418	-1.808616
0.007419	-1.987934
0.007420	-1.576775
0.007421	-0.675835
0.007422	0.448084
0.007423	1.437479
0.007424	1.962389
0.007425	1.835753
0.007426	1.088186
0.007427	-0.032353
0.007428	-1.143060
0.007429	-1.864844
0.007430	-1.949428
0.007431	-1.375706
0.007432	-0.344749
0.007433	0.792382
0.007434	1.662072
0.007435	1.995901
0.007436	1.707506
0.007437	0.909189
0.007438	-0.141587
0.007439	-1.135327
0.007440	-1.804266
0.007441	-1.995507
0.007442	-1.693581
0.007443	-1.006598
0.007444	-0.117742
0.007445	0.768537
0.007446	1.478241
0.007447	1.898426
0.007448	1.988006
0.007449	1.769535
0.007450	1.311489
0.007451	0.705865
0.007452	0.046431
0.007453	-0.539534
0.007454	-1.087154
0.007455	-1.515552
0.007456	-1.807166
0.007457	-1.963445
0.007458	-1.999212
0.007459	-1.935250
0.007460	-1.795404
0.007461	-1.602069
0.007462	-1.376029
0.007463	-1.134682
0.007464	-0.891886
0.007465	-0.656824
0.007466	-0.435939
0.007467	-0.233260
0.007468	-0.049431
0.007469	0.114098
0.007470	0.258616
0.007471	0.385412
0.007472	0.496257
0.007473	0.593569
